"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
7,-99,137,0,28
7,-100,137,0,28
7,-101,137,0,28
7,-102,137,0,33
7,-103,137,0,33
7,-104,137,0,33
7,-105,137,0,33
7,-106,137,0,33
7,-107,137,0,33
7,-108,137,0,33
7,-109,137,0,33
7,-110,137,0,33
7,-111,137,0,33
7,-112,137,0,33
7,-113,137,0,33
7,-114,137,0,33
7,-115,137,0,33
7,-116,137,0,33
7,-117,137,0,33
7,-118,137,0,33
7,-119,137,0,33
7,-120,137,0,33
7,-121,137,0,33
7,-122,137,0,34
7,-123,137,0,34
7,-124,137,0,34
7,-125,137,0,34
7,-126,137,0,34
7,-127,137,0,34
7,-128,137,0,34
7,-129,137,0,34
7,-130,137,0,34
7,-131,137,0,34
7,-132,137,0,35
7,-133,137,0,35
7,-134,137,0,35
7,-135,137,0,35
7,-136,137,0,35
7,-137,137,0,35
7,-138,137,0,35
7,-139,137,0,35
7,-140,137,0,35
7,-141,137,0,35
7,-142,137,0,35
7,-143,137,0,35
7,-144,137,0,35
7,-145,137,0,35
7,-146,137,0,35
7,-147,137,0,35
7,-148,137,0,35
7,-149,137,0,36
7,-150,137,0,36
7,-90,138,0,5
7,-91,138,0,5
7,-92,138,0,5
7,-93,138,0,1
7,-94,138,0,1
7,-95,138,0,1
7,-96,138,0,3
7,-97,138,0,27
7,-98,138,0,27
7,-99,138,0,28
7,-100,138,0,28
7,-101,138,0,28
7,-102,138,0,33
7,-103,138,0,33
7,-104,138,0,33
7,-105,138,0,33
7,-106,138,0,33
7,-107,138,0,33
7,-108,138,0,33
7,-109,138,0,34
7,-110,138,0,34
7,-111,138,0,34
7,-112,138,0,34
7,-113,138,0,34
7,-114,138,0,34
7,-115,138,0,34
7,-116,138,0,34
7,-117,138,0,34
7,-118,138,0,34
7,-119,138,0,34
7,-120,138,0,34
7,-121,138,0,34
7,-122,138,0,34
7,-123,138,0,34
7,-124,138,0,34
7,-125,138,0,34
7,-126,138,0,34
7,-127,138,0,34
7,-128,138,0,34
7,-129,138,0,34
7,-130,138,0,34
7,-131,138,0,35
7,-132,138,0,35
7,-133,138,0,35
7,-134,138,0,35
7,-135,138,0,35
7,-136,138,0,35
7,-137,138,0,35
7,-138,138,0,35
7,-139,138,0,35
7,-140,138,0,35
7,-141,138,0,35
7,-142,138,0,35
7,-143,138,0,35
7,-144,138,0,35
7,-145,138,0,35
7,-146,138,0,36
7,-147,138,0,36
7,-148,138,0,36
7,-149,138,0,36
7,-150,138,0,36
7,-90,139,0,5
7,-91,139,0,5
7,-92,139,0,5
7,-93,139,0,1
7,-94,139,0,1
7,-95,139,0,1
7,-96,139,0,3
7,-97,139,0,27
7,-98,139,0,27
7,-99,139,0,29
7,-100,139,0,29
7,-101,139,0,29
7,-102,139,0,34
7,-103,139,0,34
7,-104,139,0,34
7,-105,139,0,34
7,-106,139,0,34
7,-107,139,0,34
7,-108,139,0,34
7,-109,139,0,34
7,-110,139,0,34
7,-111,139,0,34
7,-112,139,0,34
7,-113,139,0,34
7,-114,139,0,34
7,-115,139,0,34
7,-116,139,0,34
7,-117,139,0,34
7,-118,139,0,34
7,-119,139,0,34
7,-120,139,0,34
7,-121,139,0,34
7,-122,139,0,34
7,-123,139,0,34
