"boostings","learning_rates","max_bins","min_data_in_leaf","max_depth","feature_fractions","bagging_fractions","bagging_freqs","lambda_l2s","val_score","test_score"
"gbdt",0.1,1023,40,-1,0.9,1,5,0,0.937404157663656,0.908275532169337
"gbdt",0.1,255,20,10,0.9,1,5,0,0.938781773668992,0.921669457067687
"gbdt",0.1,511,20,10,0.9,1,5,0,0.940131238258193,0.919756039225066
"gbdt",0.1,1023,20,10,0.9,1,5,0,0.940131238258193,0.919756039225066
"gbdt",0.1,255,12,10,0.9,1,5,0,0.940094556786952,0.923224109064817
"gbdt",0.1,511,12,10,0.9,1,5,0,0.941617175944144,0.9295623056685
"gbdt",0.1,1023,12,10,0.9,1,5,0,0.941617175944144,0.9295623056685
"gbdt",0.1,255,40,10,0.9,1,5,0,0.933856774605327,0.9077373834011
"gbdt",0.1,511,40,10,0.9,1,5,0,0.937732644386447,0.918081798612772
"gbdt",0.1,1023,40,10,0.9,1,5,0,0.937732644386447,0.918081798612772
"gbdt",0.1,255,20,20,0.9,1,5,0,0.937246867358651,0.922147811528342
"gbdt",0.1,511,20,20,0.9,1,5,0,0.939950764040191,0.920473570916049
"gbdt",0.1,1023,20,20,0.9,1,5,0,0.939950764040191,0.920473570916049
"gbdt",0.1,255,12,20,0.9,1,5,0,0.937459547904355,0.923403491987563
"gbdt",0.1,511,12,20,0.9,1,5,0,0.939474256482707,0.92519732121502
"gbdt",0.1,1023,12,20,0.9,1,5,0,0.939474256482707,0.92519732121502
"gbdt",0.1,255,40,20,0.9,1,5,0,0.937420504360421,0.905285816790242
"gbdt",0.1,511,40,20,0.9,1,5,0,0.938832564907487,0.908275532169337
"gbdt",0.1,1023,40,20,0.9,1,5,0,0.938832564907487,0.908275532169337
"gbdt",0.1,255,20,-1,0.8,1,5,0,0.938041852208463,0.923702463525472
"gbdt",0.1,511,20,-1,0.8,1,5,0,0.938438258086937,0.920533365223631
"gbdt",0.1,1023,20,-1,0.8,1,5,0,0.938438258086937,0.920533365223631
"gbdt",0.1,255,12,-1,0.8,1,5,0,0.939665277993843,0.920234393685721
"gbdt",0.1,511,12,-1,0.8,1,5,0,0.939948291849283,0.927469504903133
"gbdt",0.1,1023,12,-1,0.8,1,5,0,0.939948291849283,0.927469504903133
"gbdt",0.1,255,40,-1,0.8,1,5,0,0.934594177710154,0.909710595551304
"gbdt",0.1,511,40,-1,0.8,1,5,0,0.936843416561295,0.91114565893327
"gbdt",0.1,1023,40,-1,0.8,1,5,0,0.936843416561295,0.91114565893327
"gbdt",0.1,255,20,10,0.8,1,5,0,0.938170159663938,0.917364266921789
"gbdt",0.1,511,20,10,0.8,1,5,0,0.937971909898186,0.922626165988998
"gbdt",0.1,1023,20,10,0.8,1,5,0,0.937971909898186,0.922626165988998
"gbdt",0.1,255,12,10,0.8,1,5,0,0.940194591536664,0.934106673044726
"gbdt",0.1,511,12,10,0.8,1,5,0,0.941585825144279,0.925974647213585
"gbdt",0.1,1023,12,10,0.8,1,5,0,0.941585825144279,0.925974647213585
"gbdt",0.1,255,40,10,0.8,1,5,0,0.934319556349632,0.915690026309495
"gbdt",0.1,511,40,10,0.8,1,5,0,0.93765617672531,0.910188950011959
"gbdt",0.1,1023,40,10,0.8,1,5,0,0.93765617672531,0.910188950011959
"gbdt",0.1,255,20,20,0.8,1,5,0,0.938780683541479,0.923702463525472
"gbdt",0.1,511,20,20,0.8,1,5,0,0.938815882990479,0.920533365223631
