"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE","RMSE"
7,-122,182,1,8.375,8.937
7,-123,182,1,8.375,8.937
7,-124,182,1,8.375,8.937
7,-125,182,1,8.375,8.937
7,-126,182,1,8.375,8.937
7,-127,182,1,8.375,8.937
7,-128,182,1,8.375,8.937
7,-129,182,1,8.375,8.937
7,-130,182,1,8.375,8.937
7,-131,182,1,8.375,8.937
7,-132,182,1,8.375,8.937
7,-133,182,1,8.375,8.937
7,-134,182,1,8.375,8.937
7,-135,182,1,8.375,8.937
7,-136,182,1,8.375,8.937
7,-137,182,1,8.375,8.937
7,-138,182,1,8.375,8.937
7,-139,182,1,8.375,8.937
7,-140,182,1,8.375,8.937
7,-141,182,1,8.375,8.937
7,-142,182,1,8.375,8.937
7,-143,182,1,8.375,8.937
7,-144,182,1,8.375,8.937
7,-145,182,1,8.375,8.937
7,-146,182,1,8.375,8.937
7,-147,182,1,8.375,8.937
7,-148,182,1,8.375,8.937
7,-149,182,1,8.375,8.937
7,-150,182,1,8.375,8.937
7,-90,183,1,8.375,8.937
7,-91,183,1,8.375,8.937
7,-92,183,1,8.375,8.937
7,-93,183,1,8.375,8.937
7,-94,183,1,8.375,8.937
7,-95,183,1,8.375,8.937
7,-96,183,1,8.375,8.937
7,-97,183,1,8.375,8.937
7,-98,183,1,8.375,8.937
7,-99,183,1,8.375,8.937
7,-100,183,1,8.375,8.937
7,-101,183,1,8.375,8.937
7,-102,183,1,8.375,8.937
7,-103,183,1,8.375,8.937
7,-104,183,1,8.375,8.937
7,-105,183,1,8.375,8.937
7,-106,183,1,8.375,8.937
7,-107,183,1,8.375,8.937
7,-108,183,1,8.375,8.937
7,-109,183,1,8.375,8.937
7,-110,183,1,8.375,8.937
7,-111,183,1,8.375,8.937
7,-112,183,1,8.375,8.937
7,-113,183,1,8.375,8.937
7,-114,183,1,8.375,8.937
7,-115,183,1,8.375,8.937
7,-116,183,1,8.375,8.937
7,-117,183,1,8.375,8.937
7,-118,183,1,8.375,8.937
7,-119,183,1,8.375,8.937
7,-120,183,1,8.375,8.937
7,-121,183,1,8.375,8.937
7,-122,183,1,8.375,8.937
7,-123,183,1,8.375,8.937
7,-124,183,1,8.375,8.937
7,-125,183,1,8.375,8.937
7,-126,183,1,8.375,8.937
7,-127,183,1,8.375,8.937
7,-128,183,1,8.375,8.937
7,-129,183,1,8.375,8.937
7,-130,183,1,8.375,8.937
7,-131,183,1,8.375,8.937
7,-132,183,1,8.375,8.937
7,-133,183,1,8.375,8.937
7,-134,183,1,8.375,8.937
7,-135,183,1,8.375,8.937
7,-136,183,1,8.375,8.937
7,-137,183,1,8.375,8.937
7,-138,183,1,8.375,8.937
7,-139,183,1,8.375,8.937
7,-140,183,1,8.375,8.937
7,-141,183,1,8.375,8.937
7,-142,183,1,8.375,8.937
7,-143,183,1,8.375,8.937
7,-144,183,1,8.375,8.937
7,-145,183,1,8.375,8.937
7,-146,183,1,8.375,8.937
7,-147,183,1,8.375,8.937
7,-148,183,1,8.375,8.937
7,-149,183,1,8.375,8.937
7,-150,183,1,8.375,8.937
7,-90,184,1,9.125,9.689
7,-91,184,1,9.125,9.689
7,-92,184,1,9.125,9.689
7,-93,184,1,9.125,9.689
7,-94,184,1,9.125,9.689
7,-95,184,1,9.125,9.689
7,-96,184,1,9.125,9.689
7,-97,184,1,9.125,9.689
7,-98,184,1,9.125,9.689
7,-99,184,1,9.125,9.689
7,-100,184,1,9.125,9.689
7,-101,184,1,9.125,9.689
7,-102,184,1,9.125,9.689
7,-103,184,1,9.125,9.689
7,-104,184,1,9.125,9.689
7,-105,184,1,9.125,9.689
7,-106,184,1,9.125,9.689
7,-107,184,1,9.125,9.689
7,-108,184,1,9.125,9.689
7,-109,184,1,9.125,9.689
7,-110,184,1,9.125,9.689
7,-111,184,1,9.125,9.689
7,-112,184,1,9.125,9.689
7,-113,184,1,9.125,9.689
7,-114,184,1,9.125,9.689
7,-115,184,1,9.125,9.689
7,-116,184,1,9.125,9.689
7,-117,184,1,9.125,9.689
7,-118,184,1,9.125,9.689
7,-119,184,1,9.125,9.689
7,-120,184,1,9.125,9.689
7,-121,184,1,9.125,9.689
7,-122,184,1,9.125,9.689
7,-123,184,1,9.125,9.689
7,-124,184,1,9.125,9.689
7,-125,184,1,9.125,9.689
7,-126,184,1,9.125,9.689
7,-127,184,1,9.125,9.689
7,-128,184,1,9.125,9.689
7,-129,184,1,9.125,9.689
7,-130,184,1,9.125,9.689
7,-131,184,1,9.125,9.689
7,-132,184,1,9.125,9.689
7,-133,184,1,9.125,9.689
7,-134,184,1,9.125,9.689
7,-135,184,1,9.125,9.689
7,-136,184,1,9.125,9.689
7,-137,184,1,9.125,9.689
7,-138,184,1,9.125,9.689
7,-139,184,1,9.125,9.689
7,-140,184,1,9.125,9.689
7,-141,184,1,9.125,9.689
7,-142,184,1,9.125,9.689
7,-143,184,1,9.125,9.689
7,-144,184,1,9.125,9.689
7,-145,184,1,9.125,9.689
7,-146,184,1,9.125,9.689
7,-147,184,1,9.125,9.689
7,-148,184,1,9.125,9.689
7,-149,184,1,9.125,9.689
7,-150,184,1,9.125,9.689
7,-90,185,1,9.25,9.862
7,-91,185,1,9.25,9.862
7,-92,185,1,9.25,9.862
7,-93,185,1,9.25,9.862
7,-94,185,1,9.25,9.862
7,-95,185,1,9.25,9.862
7,-96,185,1,9.25,9.862
7,-97,185,1,9.25,9.862
7,-98,185,1,9.25,9.862
7,-99,185,1,9.25,9.862
7,-100,185,1,9.25,9.862
7,-101,185,1,9.25,9.862
7,-102,185,1,9.25,9.862
7,-103,185,1,9.25,9.862
7,-104,185,1,9.25,9.862
7,-105,185,1,9.25,9.862
7,-106,185,1,9.25,9.862
7,-107,185,1,9.25,9.862
7,-108,185,1,9.25,9.862
7,-109,185,1,9.25,9.862
7,-110,185,1,9.25,9.862
7,-111,185,1,9.25,9.862
7,-112,185,1,9.25,9.862
7,-113,185,1,9.25,9.862
7,-114,185,1,9.25,9.862
7,-115,185,1,9.25,9.862
7,-116,185,1,9.25,9.862
7,-117,185,1,9.25,9.862
7,-118,185,1,9.25,9.862
7,-119,185,1,9.25,9.862
7,-120,185,1,9.25,9.862
7,-121,185,1,9.25,9.862
7,-122,185,1,9.25,9.862
7,-123,185,1,9.25,9.862
7,-124,185,1,9.25,9.862
7,-125,185,1,9.25,9.862
7,-126,185,1,9.25,9.862
7,-127,185,1,9.25,9.862
7,-128,185,1,9.25,9.862
7,-129,185,1,9.25,9.862
7,-130,185,1,9.25,9.862
7,-131,185,1,9.25,9.862
7,-132,185,1,9.25,9.862
7,-133,185,1,9.25,9.862
7,-134,185,1,9.25,9.862
7,-135,185,1,9.25,9.862
7,-136,185,1,9.25,9.862
7,-137,185,1,9.25,9.862
7,-138,185,1,9.25,9.862
7,-139,185,1,9.25,9.862
7,-140,185,1,9.25,9.862
7,-141,185,1,9.25,9.862
7,-142,185,1,9.25,9.862
7,-143,185,1,9.25,9.862
7,-144,185,1,9.25,9.862
7,-145,185,1,9.25,9.862
7,-146,185,1,9.25,9.862
7,-147,185,1,9.25,9.862
7,-148,185,1,9.25,9.862
7,-149,185,1,9.25,9.862
7,-150,185,1,9.25,9.862
7,-90,186,1,9.5,10.062
7,-91,186,1,9.5,10.062
7,-92,186,1,9.5,10.062
7,-93,186,1,9.5,10.062
7,-94,186,1,9.5,10.062
7,-95,186,1,9.5,10.062
7,-96,186,1,9.5,10.062
7,-97,186,1,9.5,10.062
7,-98,186,1,9.5,10.062
7,-99,186,1,9.5,10.062
7,-100,186,1,9.5,10.062
7,-101,186,1,9.5,10.062
7,-102,186,1,9.5,10.062
7,-103,186,1,9.5,10.062
7,-104,186,1,9.5,10.062
7,-105,186,1,9.5,10.062
7,-106,186,1,9.5,10.062
7,-107,186,1,9.5,10.062
7,-108,186,1,9.5,10.062
7,-109,186,1,9.5,10.062
7,-110,186,1,9.5,10.062
7,-111,186,1,9.5,10.062
7,-112,186,1,9.5,10.062
7,-113,186,1,9.5,10.062
7,-114,186,1,9.5,10.062
7,-115,186,1,9.5,10.062
7,-116,186,1,9.5,10.062
7,-117,186,1,9.5,10.062
7,-118,186,1,9.5,10.062
7,-119,186,1,9.5,10.062
7,-120,186,1,9.5,10.062
7,-121,186,1,9.5,10.062
7,-122,186,1,9.5,10.062
7,-123,186,1,9.5,10.062
7,-124,186,1,9.5,10.062
7,-125,186,1,9.5,10.062
7,-126,186,1,9.5,10.062
7,-127,186,1,9.5,10.062
7,-128,186,1,9.5,10.062
7,-129,186,1,9.5,10.062
7,-130,186,1,9.5,10.062
7,-131,186,1,9.5,10.062
7,-132,186,1,9.5,10.062
7,-133,186,1,9.5,10.062
7,-134,186,1,9.5,10.062
7,-135,186,1,9.5,10.062
7,-136,186,1,9.5,10.062
7,-137,186,1,9.5,10.062
7,-138,186,1,9.5,10.062
7,-139,186,1,9.5,10.062
7,-140,186,1,9.5,10.062
7,-141,186,1,9.5,10.062
7,-142,186,1,9.5,10.062
7,-143,186,1,9.5,10.062
7,-144,186,1,9.5,10.062
7,-145,186,1,9.5,10.062
7,-146,186,1,9.5,10.062
7,-147,186,1,9.5,10.062
7,-148,186,1,9.5,10.062
7,-149,186,1,9.5,10.062
7,-150,186,1,9.5,10.062
7,-90,187,1,9.625,10.204
7,-91,187,1,9.625,10.204
7,-92,187,1,9.625,10.204
7,-93,187,1,9.625,10.204
7,-94,187,1,9.625,10.204
7,-95,187,1,9.625,10.204
7,-96,187,1,9.625,10.204
7,-97,187,1,9.625,10.204
7,-98,187,1,9.625,10.204
7,-99,187,1,9.625,10.204
7,-100,187,1,9.625,10.204
7,-101,187,1,9.625,10.204
7,-102,187,1,9.625,10.204
7,-103,187,1,9.625,10.204
7,-104,187,1,9.625,10.204
7,-105,187,1,9.625,10.204
7,-106,187,1,9.625,10.204
7,-107,187,1,9.625,10.204
7,-108,187,1,9.625,10.204
7,-109,187,1,9.625,10.204
7,-110,187,1,9.625,10.204
7,-111,187,1,9.625,10.204
7,-112,187,1,9.625,10.204
7,-113,187,1,9.625,10.204
7,-114,187,1,9.625,10.204
7,-115,187,1,9.625,10.204
7,-116,187,1,9.625,10.204
7,-117,187,1,9.625,10.204
7,-118,187,1,9.625,10.204
7,-119,187,1,9.625,10.204
7,-120,187,1,9.625,10.204
7,-121,187,1,9.625,10.204
7,-122,187,1,9.625,10.204
7,-123,187,1,9.625,10.204
7,-124,187,1,9.625,10.204
7,-125,187,1,9.625,10.204
7,-126,187,1,9.625,10.204
7,-127,187,1,9.625,10.204
7,-128,187,1,9.625,10.204
7,-129,187,1,9.625,10.204
7,-130,187,1,9.625,10.204
7,-131,187,1,9.625,10.204
7,-132,187,1,9.625,10.204
7,-133,187,1,9.625,10.204
7,-134,187,1,9.625,10.204
7,-135,187,1,9.625,10.204
7,-136,187,1,9.625,10.204
7,-137,187,1,9.625,10.204
7,-138,187,1,9.625,10.204
7,-139,187,1,9.625,10.204
7,-140,187,1,9.625,10.204
7,-141,187,1,9.625,10.204
7,-142,187,1,9.625,10.204
7,-143,187,1,9.625,10.204
7,-144,187,1,9.625,10.204
7,-145,187,1,9.625,10.204
7,-146,187,1,9.625,10.204
7,-147,187,1,9.625,10.204
7,-148,187,1,9.625,10.204
7,-149,187,1,9.625,10.204
7,-150,187,1,9.625,10.204
7,-90,188,1,9.75,10.296
7,-91,188,1,9.75,10.296
7,-92,188,1,9.75,10.296
7,-93,188,1,9.75,10.296
7,-94,188,1,9.75,10.296
7,-95,188,1,9.75,10.296
7,-96,188,1,9.75,10.296
7,-97,188,1,9.75,10.296
7,-98,188,1,9.75,10.296
7,-99,188,1,9.75,10.296
7,-100,188,1,9.75,10.296
7,-101,188,1,9.75,10.296
7,-102,188,1,9.75,10.296
7,-103,188,1,9.75,10.296
7,-104,188,1,9.75,10.296
7,-105,188,1,9.75,10.296
7,-106,188,1,9.75,10.296
7,-107,188,1,9.75,10.296
7,-108,188,1,9.75,10.296
7,-109,188,1,9.75,10.296
7,-110,188,1,9.75,10.296
7,-111,188,1,9.75,10.296
7,-112,188,1,9.75,10.296
7,-113,188,1,9.75,10.296
7,-114,188,1,9.75,10.296
7,-115,188,1,9.75,10.296
7,-116,188,1,9.75,10.296
7,-117,188,1,9.75,10.296
7,-118,188,1,9.75,10.296
7,-119,188,1,9.75,10.296
7,-120,188,1,9.75,10.296
7,-121,188,1,9.75,10.296
7,-122,188,1,9.75,10.296
7,-123,188,1,9.75,10.296
7,-124,188,1,9.75,10.296
7,-125,188,1,9.75,10.296
7,-126,188,1,9.75,10.296
7,-127,188,1,9.75,10.296
7,-128,188,1,9.75,10.296
7,-129,188,1,9.75,10.296
7,-130,188,1,9.75,10.296
7,-131,188,1,9.75,10.296
7,-132,188,1,9.75,10.296
7,-133,188,1,9.75,10.296
7,-134,188,1,9.75,10.296
7,-135,188,1,9.75,10.296
7,-136,188,1,9.75,10.296
7,-137,188,1,9.75,10.296
7,-138,188,1,9.75,10.296
7,-139,188,1,9.75,10.296
7,-140,188,1,9.75,10.296
7,-141,188,1,9.75,10.296
7,-142,188,1,9.75,10.296
7,-143,188,1,9.75,10.296
7,-144,188,1,9.75,10.296
7,-145,188,1,9.75,10.296
7,-146,188,1,9.75,10.296
7,-147,188,1,9.75,10.296
7,-148,188,1,9.75,10.296
7,-149,188,1,9.75,10.296
7,-150,188,1,9.75,10.296
7,-90,189,1,10.125,10.741
7,-91,189,1,10.125,10.741
7,-92,189,1,10.125,10.741
7,-93,189,1,10.125,10.741
7,-94,189,1,10.125,10.741
7,-95,189,1,10.125,10.741
7,-96,189,1,10.125,10.741
7,-97,189,1,10.125,10.741
7,-98,189,1,10.125,10.741
7,-99,189,1,10.125,10.741
7,-100,189,1,10.125,10.741
7,-101,189,1,10.125,10.741
7,-102,189,1,10.125,10.741
7,-103,189,1,10.125,10.741
7,-104,189,1,10.125,10.741
7,-105,189,1,10.125,10.741
7,-106,189,1,10.125,10.741
7,-107,189,1,10.125,10.741
7,-108,189,1,10.125,10.741
7,-109,189,1,10.125,10.741
7,-110,189,1,10.125,10.741
7,-111,189,1,10.125,10.741
7,-112,189,1,10.125,10.741
7,-113,189,1,10.125,10.741
7,-114,189,1,10.125,10.741
7,-115,189,1,10.125,10.741
7,-116,189,1,10.125,10.741
7,-117,189,1,10.125,10.741
7,-118,189,1,10.125,10.741
7,-119,189,1,10.125,10.741
7,-120,189,1,10.125,10.741
7,-121,189,1,10.125,10.741
7,-122,189,1,10.125,10.741
7,-123,189,1,10.125,10.741
7,-124,189,1,10.125,10.741
7,-125,189,1,10.125,10.741
7,-126,189,1,10.125,10.741
7,-127,189,1,10.125,10.741
7,-128,189,1,10.125,10.741
7,-129,189,1,10.125,10.741
7,-130,189,1,10.125,10.741
7,-131,189,1,10.125,10.741
7,-132,189,1,10.125,10.741
7,-133,189,1,10.125,10.741
7,-134,189,1,10.125,10.741
7,-135,189,1,10.125,10.741
7,-136,189,1,10.125,10.741
7,-137,189,1,10.125,10.741
7,-138,189,1,10.125,10.741
7,-139,189,1,10.125,10.741
7,-140,189,1,10.125,10.741
7,-141,189,1,10.125,10.741
7,-142,189,1,10.125,10.741
7,-143,189,1,10.125,10.741
7,-144,189,1,10.125,10.741
7,-145,189,1,10.125,10.741
7,-146,189,1,10.125,10.741
7,-147,189,1,10.125,10.741
7,-148,189,1,10.125,10.741
7,-149,189,1,10.125,10.741
7,-150,189,1,10.125,10.741
7,-90,190,1,10.125,10.741
7,-91,190,1,10.125,10.741
7,-92,190,1,10.125,10.741
7,-93,190,1,10.125,10.741
7,-94,190,1,10.125,10.741
7,-95,190,1,10.125,10.741
7,-96,190,1,10.125,10.741
7,-97,190,1,10.125,10.741
7,-98,190,1,10.125,10.741
7,-99,190,1,10.125,10.741
7,-100,190,1,10.125,10.741
7,-101,190,1,10.125,10.741
7,-102,190,1,10.125,10.741
7,-103,190,1,10.125,10.741
7,-104,190,1,10.125,10.741
7,-105,190,1,10.125,10.741
7,-106,190,1,10.125,10.741
7,-107,190,1,10.125,10.741
7,-108,190,1,10.125,10.741
7,-109,190,1,10.125,10.741
7,-110,190,1,10.125,10.741
7,-111,190,1,10.125,10.741
7,-112,190,1,10.125,10.741
7,-113,190,1,10.125,10.741
7,-114,190,1,10.125,10.741
7,-115,190,1,10.125,10.741
7,-116,190,1,10.125,10.741
7,-117,190,1,10.125,10.741
7,-118,190,1,10.125,10.741
7,-119,190,1,10.125,10.741
7,-120,190,1,10.125,10.741
7,-121,190,1,10.125,10.741
7,-122,190,1,10.125,10.741
7,-123,190,1,10.125,10.741
7,-124,190,1,10.125,10.741
7,-125,190,1,10.125,10.741
7,-126,190,1,10.125,10.741
7,-127,190,1,10.125,10.741
7,-128,190,1,10.125,10.741
7,-129,190,1,10.125,10.741
7,-130,190,1,10.125,10.741
7,-131,190,1,10.125,10.741
7,-132,190,1,10.125,10.741
7,-133,190,1,10.125,10.741
7,-134,190,1,10.125,10.741
7,-135,190,1,10.125,10.741
7,-136,190,1,10.125,10.741
7,-137,190,1,10.125,10.741
7,-138,190,1,10.125,10.741
7,-139,190,1,10.125,10.741
7,-140,190,1,10.125,10.741
7,-141,190,1,10.125,10.741
7,-142,190,1,10.125,10.741
7,-143,190,1,10.125,10.741
7,-144,190,1,10.125,10.741
7,-145,190,1,10.125,10.741
7,-146,190,1,10.125,10.741
7,-147,190,1,10.125,10.741
7,-148,190,1,10.125,10.741
7,-149,190,1,10.125,10.741
7,-150,190,1,10.125,10.741
7,-90,191,1,10.375,10.949
7,-91,191,1,10.375,10.949
7,-92,191,1,10.375,10.949
7,-93,191,1,10.375,10.949
7,-94,191,1,10.375,10.949
7,-95,191,1,10.375,10.949
7,-96,191,1,10.375,10.949
7,-97,191,1,10.375,10.949
7,-98,191,1,10.375,10.949
7,-99,191,1,10.375,10.949
7,-100,191,1,10.375,10.949
7,-101,191,1,10.375,10.949
7,-102,191,1,10.375,10.949
7,-103,191,1,10.375,10.949
7,-104,191,1,10.375,10.949
7,-105,191,1,10.375,10.949
7,-106,191,1,10.375,10.949
7,-107,191,1,10.375,10.949
7,-108,191,1,10.375,10.949
7,-109,191,1,10.375,10.949
7,-110,191,1,10.375,10.949
7,-111,191,1,10.375,10.949
7,-112,191,1,10.375,10.949
7,-113,191,1,10.375,10.949
7,-114,191,1,10.375,10.949
7,-115,191,1,10.375,10.949
7,-116,191,1,10.375,10.949
7,-117,191,1,10.375,10.949
7,-118,191,1,10.375,10.949
7,-119,191,1,10.375,10.949
7,-120,191,1,10.375,10.949
7,-121,191,1,10.375,10.949
7,-122,191,1,10.375,10.949
7,-123,191,1,10.375,10.949
7,-124,191,1,10.375,10.949
7,-125,191,1,10.375,10.949
7,-126,191,1,10.375,10.949
7,-127,191,1,10.375,10.949
7,-128,191,1,10.375,10.949
7,-129,191,1,10.375,10.949
7,-130,191,1,10.375,10.949
7,-131,191,1,10.375,10.949
7,-132,191,1,10.375,10.949
7,-133,191,1,10.375,10.949
7,-134,191,1,10.375,10.949
7,-135,191,1,10.375,10.949
7,-136,191,1,10.375,10.949
7,-137,191,1,10.375,10.949
7,-138,191,1,10.375,10.949
7,-139,191,1,10.375,10.949
7,-140,191,1,10.375,10.949
7,-141,191,1,10.375,10.949
7,-142,191,1,10.375,10.949
7,-143,191,1,10.375,10.949
7,-144,191,1,10.375,10.949
7,-145,191,1,10.375,10.949
7,-146,191,1,10.375,10.949
7,-147,191,1,10.375,10.949
7,-148,191,1,10.375,10.949
7,-149,191,1,10.375,10.949
7,-150,191,1,10.375,10.949
7,-90,192,1,10.5,11.091
7,-91,192,1,10.5,11.091
7,-92,192,1,10.5,11.091
7,-93,192,1,10.5,11.091
7,-94,192,1,10.5,11.091
7,-95,192,1,10.5,11.091
7,-96,192,1,10.5,11.091
7,-97,192,1,10.5,11.091
7,-98,192,1,10.5,11.091
7,-99,192,1,10.5,11.091
7,-100,192,1,10.5,11.091
7,-101,192,1,10.5,11.091
7,-102,192,1,10.5,11.091
7,-103,192,1,10.5,11.091
7,-104,192,1,10.5,11.091
7,-105,192,1,10.5,11.091
7,-106,192,1,10.5,11.091
7,-107,192,1,10.5,11.091
7,-108,192,1,10.5,11.091
7,-109,192,1,10.5,11.091
7,-110,192,1,10.5,11.091
7,-111,192,1,10.5,11.091
7,-112,192,1,10.5,11.091
7,-113,192,1,10.5,11.091
7,-114,192,1,10.5,11.091
7,-115,192,1,10.5,11.091
7,-116,192,1,10.5,11.091
7,-117,192,1,10.5,11.091
7,-118,192,1,10.5,11.091
7,-119,192,1,10.5,11.091
7,-120,192,1,10.5,11.091
7,-121,192,1,10.5,11.091
7,-122,192,1,10.5,11.091
7,-123,192,1,10.5,11.091
7,-124,192,1,10.5,11.091
7,-125,192,1,10.5,11.091
7,-126,192,1,10.5,11.091
7,-127,192,1,10.5,11.091
7,-128,192,1,10.5,11.091
7,-129,192,1,10.5,11.091
7,-130,192,1,10.5,11.091
7,-131,192,1,10.5,11.091
7,-132,192,1,10.5,11.091
7,-133,192,1,10.5,11.091
7,-134,192,1,10.5,11.091
7,-135,192,1,10.5,11.091
7,-136,192,1,10.5,11.091
7,-137,192,1,10.5,11.091
7,-138,192,1,10.5,11.091
7,-139,192,1,10.5,11.091
7,-140,192,1,10.5,11.091
7,-141,192,1,10.5,11.091
7,-142,192,1,10.5,11.091
7,-143,192,1,10.5,11.091
7,-144,192,1,10.5,11.091
7,-145,192,1,10.5,11.091
7,-146,192,1,10.5,11.091
7,-147,192,1,10.5,11.091
7,-148,192,1,10.5,11.091
7,-149,192,1,10.5,11.091
7,-150,192,1,10.5,11.091
7,-90,193,1,10.75,11.325
7,-91,193,1,10.75,11.325
7,-92,193,1,10.75,11.325
7,-93,193,1,10.75,11.325
7,-94,193,1,10.75,11.325
7,-95,193,1,10.75,11.325
7,-96,193,1,10.75,11.325
7,-97,193,1,10.75,11.325
7,-98,193,1,10.75,11.325
7,-99,193,1,10.75,11.325
7,-100,193,1,10.75,11.325
7,-101,193,1,10.75,11.325
7,-102,193,1,10.75,11.325
7,-103,193,1,10.75,11.325
7,-104,193,1,10.75,11.325
7,-105,193,1,10.75,11.325
7,-106,193,1,10.75,11.325
7,-107,193,1,10.75,11.325
7,-108,193,1,10.75,11.325
7,-109,193,1,10.75,11.325
7,-110,193,1,10.75,11.325
7,-111,193,1,10.75,11.325
7,-112,193,1,10.75,11.325
7,-113,193,1,10.75,11.325
7,-114,193,1,10.75,11.325
7,-115,193,1,10.75,11.325
7,-116,193,1,10.75,11.325
7,-117,193,1,10.75,11.325
7,-118,193,1,10.75,11.325
7,-119,193,1,10.75,11.325
7,-120,193,1,10.75,11.325
7,-121,193,1,10.75,11.325
7,-122,193,1,10.75,11.325
7,-123,193,1,10.75,11.325
7,-124,193,1,10.75,11.325
7,-125,193,1,10.75,11.325
7,-126,193,1,10.75,11.325
7,-127,193,1,10.75,11.325
7,-128,193,1,10.75,11.325
7,-129,193,1,10.75,11.325
7,-130,193,1,10.75,11.325
7,-131,193,1,10.75,11.325
7,-132,193,1,10.75,11.325
7,-133,193,1,10.75,11.325
7,-134,193,1,10.75,11.325
7,-135,193,1,10.75,11.325
7,-136,193,1,10.75,11.325
7,-137,193,1,10.75,11.325
7,-138,193,1,10.75,11.325
7,-139,193,1,10.75,11.325
7,-140,193,1,10.75,11.325
7,-141,193,1,10.75,11.325
7,-142,193,1,10.75,11.325
7,-143,193,1,10.75,11.325
7,-144,193,1,10.75,11.325
7,-145,193,1,10.75,11.325
7,-146,193,1,10.75,11.325
7,-147,193,1,10.75,11.325
7,-148,193,1,10.75,11.325
7,-149,193,1,10.75,11.325
7,-150,193,1,10.75,11.325
7,-90,194,1,11,11.576
7,-91,194,1,11,11.576
7,-92,194,1,11,11.576
7,-93,194,1,11,11.576
7,-94,194,1,11,11.576
7,-95,194,1,11,11.576
7,-96,194,1,11,11.576
7,-97,194,1,11,11.576
7,-98,194,1,11,11.576
7,-99,194,1,11,11.576
7,-100,194,1,11,11.576
7,-101,194,1,11,11.576
7,-102,194,1,11,11.576
7,-103,194,1,11,11.576
7,-104,194,1,11,11.576
7,-105,194,1,11,11.576
7,-106,194,1,11,11.576
7,-107,194,1,11,11.576
7,-108,194,1,11,11.576
7,-109,194,1,11,11.576
7,-110,194,1,11,11.576
7,-111,194,1,11,11.576
7,-112,194,1,11,11.576
7,-113,194,1,11,11.576
7,-114,194,1,11,11.576
7,-115,194,1,11,11.576
7,-116,194,1,11,11.576
7,-117,194,1,11,11.576
7,-118,194,1,11,11.576
7,-119,194,1,11,11.576
7,-120,194,1,11,11.576
7,-121,194,1,11,11.576
7,-122,194,1,11,11.576
7,-123,194,1,11,11.576
7,-124,194,1,11,11.576
7,-125,194,1,11,11.576
7,-126,194,1,11,11.576
7,-127,194,1,11,11.576
7,-128,194,1,11,11.576
7,-129,194,1,11,11.576
7,-130,194,1,11,11.576
7,-131,194,1,11,11.576
7,-132,194,1,11,11.576
7,-133,194,1,11,11.576
7,-134,194,1,11,11.576
7,-135,194,1,11,11.576
7,-136,194,1,11,11.576
7,-137,194,1,11,11.576
7,-138,194,1,11,11.576
7,-139,194,1,11,11.576
7,-140,194,1,11,11.576
7,-141,194,1,11,11.576
7,-142,194,1,11,11.576
7,-143,194,1,11,11.576
7,-144,194,1,11,11.576
7,-145,194,1,11,11.576
7,-146,194,1,11,11.576
7,-147,194,1,11,11.576
7,-148,194,1,11,11.576
7,-149,194,1,11,11.576
7,-150,194,1,11,11.576
7,-90,195,1,11.125,11.742
7,-91,195,1,11.125,11.742
7,-92,195,1,11.125,11.742
7,-93,195,1,11.125,11.742
7,-94,195,1,11.125,11.742
7,-95,195,1,11.125,11.742
7,-96,195,1,11.125,11.742
7,-97,195,1,11.125,11.742
7,-98,195,1,11.125,11.742
7,-99,195,1,11.125,11.742
7,-100,195,1,11.125,11.742
7,-101,195,1,11.125,11.742
7,-102,195,1,11.125,11.742
7,-103,195,1,11.125,11.742
7,-104,195,1,11.125,11.742
7,-105,195,1,11.125,11.742
7,-106,195,1,11.125,11.742
7,-107,195,1,11.125,11.742
7,-108,195,1,11.125,11.742
7,-109,195,1,11.125,11.742
7,-110,195,1,11.125,11.742
7,-111,195,1,11.125,11.742
7,-112,195,1,11.125,11.742
7,-113,195,1,11.125,11.742
7,-114,195,1,11.125,11.742
7,-115,195,1,11.125,11.742
7,-116,195,1,11.125,11.742
7,-117,195,1,11.125,11.742
7,-118,195,1,11.125,11.742
7,-119,195,1,11.125,11.742
7,-120,195,1,11.125,11.742
7,-121,195,1,11.125,11.742
7,-122,195,1,11.125,11.742
7,-123,195,1,11.125,11.742
7,-124,195,1,11.125,11.742
7,-125,195,1,11.125,11.742
7,-126,195,1,11.125,11.742
7,-127,195,1,11.125,11.742
7,-128,195,1,11.125,11.742
7,-129,195,1,11.125,11.742
7,-130,195,1,11.125,11.742
7,-131,195,1,11.125,11.742
7,-132,195,1,11.125,11.742
7,-133,195,1,11.125,11.742
7,-134,195,1,11.125,11.742
7,-135,195,1,11.125,11.742
7,-136,195,1,11.125,11.742
7,-137,195,1,11.125,11.742
7,-138,195,1,11.125,11.742
7,-139,195,1,11.125,11.742
7,-140,195,1,11.125,11.742
7,-141,195,1,11.125,11.742
7,-142,195,1,11.125,11.742
7,-143,195,1,11.125,11.742
7,-144,195,1,11.125,11.742
7,-145,195,1,11.125,11.742
7,-146,195,1,11.125,11.742
7,-147,195,1,11.125,11.742
7,-148,195,1,11.125,11.742
7,-149,195,1,11.125,11.742
7,-150,195,1,11.125,11.742
7,-90,196,1,11.125,11.742
7,-91,196,1,11.125,11.742
7,-92,196,1,11.125,11.742
7,-93,196,1,11.125,11.742
7,-94,196,1,11.125,11.742
7,-95,196,1,11.125,11.742
