"date","X","id","tmax","tmin","prcp","year","month","day","daily_Cd","daily_Ca","Cd_cumsum","Ca_cumsum","bloom_doy","is_bloom"
"2013-03-11",21742,"GME00127786",7.9,2.9,2.6,2013,3,11,-2.05,0.45,-184.639340737266,44.3,NA,0
"2013-03-12",21743,"GME00127786",10.2,2.8,1.1,2013,3,12,-2.1,1.6,-186.739340737266,45.9,NA,0
"2013-03-13",21744,"GME00127786",2.9,-1.4,0.4,2013,3,13,-0.977906976744186,0,-187.71724771401,45.9,NA,0
"2013-03-14",21745,"GME00127786",3.1,-4.1,0,2013,3,14,-0.667361111111111,0,-188.384608825121,45.9,NA,0
"2013-03-15",21746,"GME00127786",4.1,-3.9,0,2013,3,15,-1.050625,0,-189.435233825121,45.9,NA,0
"2013-03-16",21747,"GME00127786",7.5,-3.4,0.2,2013,3,16,-2.3302752293578,0.25,-191.765509054479,46.15,NA,0
"2013-03-17",21748,"GME00127786",7.3,2.4,6.9,2013,3,17,-2.3,0.15,-194.065509054479,46.3,NA,0
"2013-03-18",21749,"GME00127786",6.8,3.3,4.7,2013,3,18,-1.75,0,-195.815509054479,46.3,NA,0
"2013-03-19",21750,"GME00127786",10.5,2.2,0,2013,3,19,-2.4,1.75,-198.215509054479,48.05,NA,0
"2013-03-20",21751,"GME00127786",11.2,2.3,3.3,2013,3,20,-2.35,2.1,-200.565509054479,50.15,NA,0
"2013-03-21",21752,"GME00127786",10.1,3.1,0,2013,3,21,-1.95,1.55,-202.515509054479,51.7,NA,0
"2013-03-22",21753,"GME00127786",13.7,1.6,0,2013,3,22,-2.7,3.35,-205.215509054479,55.05,NA,0
"2013-03-23",21754,"GME00127786",7.1,3.7,0.3,2013,3,23,-1.65,0.0499999999999998,-206.865509054479,55.1,NA,0
"2013-03-24",21755,"GME00127786",5.4,1.1,0.4,2013,3,24,-2.15,0,-209.015509054479,55.1,NA,0
"2013-03-25",21756,"GME00127786",3.2,0.6,0.5,2013,3,25,-1.3,0,-210.315509054479,55.1,NA,0
"2013-03-26",21757,"GME00127786",0.7,-0.8,4.2,2013,3,26,-0.163333333333333,0,-210.478842387813,55.1,NA,0
"2013-03-27",21758,"GME00127786",5.8,-1.2,5.6,2013,3,27,-2.40285714285714,0,-212.88169953067,55.1,NA,0
"2013-03-28",21759,"GME00127786",4.3,0,7,2013,3,28,-2.15,0,-215.03169953067,55.1,NA,0
"2013-03-29",21760,"GME00127786",6.1,-0.4,5.5,2013,3,29,-2.86230769230769,0,-217.894007222977,55.1,NA,0
"2013-03-30",21761,"GME00127786",4.5,2.1,5.2,2013,3,30,-1.2,0,-219.094007222977,55.1,NA,0
"2013-03-31",21762,"GME00127786",5.7,0.5,0,2013,3,31,-2.6,0,-221.694007222977,55.1,NA,0
"2013-04-01",21763,"GME00127786",9.2,-0.3,0,2013,4,1,-3.35473684210526,1.1,-225.048744065083,56.2,NA,0
"2013-04-02",21764,"GME00127786",8.1,1.9,0,2013,4,2,-2.55,0.55,-227.598744065083,56.75,NA,0
"2013-04-03",21765,"GME00127786",8.2,0.6,0,2013,4,3,-3.2,0.6,-230.798744065083,57.35,NA,0
"2013-04-04",21766,"GME00127786",10.4,0.2,0,2013,4,4,-3.4,1.7,-234.198744065083,59.05,NA,0
"2013-04-05",21767,"GME00127786",7.7,2.1,0,2013,4,5,-2.45,0.35,-236.648744065083,59.4,NA,0
"2013-04-06",21768,"GME00127786",8.8,2.8,0,2013,4,6,-2.1,0.9,-238.748744065083,60.3,NA,0
"2013-04-07",21769,"GME00127786",9.2,2.5,0,2013,4,7,-2.25,1.1,-240.998744065083,61.4,NA,0
"2013-04-08",21770,"GME00127786",10.5,2.3,2.3,2013,4,8,-2.35,1.75,-243.348744065083,63.15,NA,0
"2013-04-09",21771,"GME00127786",12.8,4.3,9.4,2013,4,9,-1.35,2.9,-244.698744065083,66.05,NA,0
"2013-04-10",21772,"GME00127786",15.1,7.4,4.6,2013,4,10,0,4.25,-244.698744065083,70.3,NA,0
"2013-04-11",21773,"GME00127786",19.1,8.1,22.8,2013,4,11,0,6.6,-244.698744065083,76.9,NA,0
"2013-04-12",21774,"GME00127786",17.2,7.3,10.8,2013,4,12,0,5.25,-244.698744065083,82.15,NA,0
"2013-04-13",21775,"GME00127786",17.8,6.6,0,2013,4,13,-0.199999999999999,5.4,-244.898744065083,87.55,NA,0
"2013-04-14",21776,"GME00127786",24.6,8,0,2013,4,14,0,9.3,-244.898744065083,96.85,NA,0
"2013-04-15",21777,"GME00127786",26,8.3,1.2,2013,4,15,0,10.15,-244.898744065083,107,NA,0
"2013-04-16",21778,"GME00127786",23.4,11.9,0,2013,4,16,0,10.65,-244.898744065083,117.65,NA,0
"2013-04-17",21779,"GME00127786",25.9,11.2,0,2013,4,17,0,11.55,-244.898744065083,129.2,NA,0
"2013-04-18",21780,"GME00127786",24.9,12.8,2.8,2013,4,18,0,11.85,-244.898744065083,141.05,108,1
"2013-04-19",21781,"GME00127786",13.8,5.3,16.3,2013,4,19,-0.850000000000001,3.4,-245.748744065083,144.45,NA,0
"2013-04-20",21782,"GME00127786",8.5,3,3.4,2013,4,20,-2,0.75,-247.748744065083,145.2,NA,0
"2013-04-21",21783,"GME00127786",11.6,7,0,2013,4,21,0,2.3,-247.748744065083,147.5,NA,0
"2013-04-22",21784,"GME00127786",13.7,8.1,0,2013,4,22,0,3.9,-247.748744065083,151.4,NA,0
"2013-04-23",21785,"GME00127786",19.1,7.4,0,2013,4,23,0,6.25,-247.748744065083,157.65,NA,0
"2013-04-24",21786,"GME00127786",24,5,0,2013,4,24,-1,8.5,-248.748744065083,166.15,NA,0
"2013-04-25",21787,"GME00127786",25.9,7.6,0,2013,4,25,0,9.75,-248.748744065083,175.9,NA,0
"2013-04-26",21788,"GME00127786",23.2,10.3,7.5,2013,4,26,0,9.75,-248.748744065083,185.65,NA,0
"2013-04-27",21789,"GME00127786",14,5.2,8.6,2013,4,27,-0.899999999999999,3.5,-249.648744065083,189.15,NA,0
"2013-04-28",21790,"GME00127786",12.9,5.3,0.3,2013,4,28,-0.85,2.95,-250.498744065083,192.1,NA,0
"2013-04-29",21791,"GME00127786",11.6,8.5,1.8,2013,4,29,0,3.05,-250.498744065083,195.15,NA,0
"2013-04-30",21792,"GME00127786",12.8,9.1,0.1,2013,4,30,0,3.95,-250.498744065083,199.1,NA,0
"2014-03-01",22097,"GME00127786",7.7,3.4,0,2014,3,1,-1.8,0.35,-242.609641491174,59.25,NA,0
"2014-03-02",22098,"GME00127786",7.4,1.3,0.1,2014,3,2,-2.85,0.2,-245.459641491173,59.45,NA,0
"2014-03-03",22099,"GME00127786",8.7,1.4,2.7,2014,3,3,-2.8,0.85,-248.259641491174,60.3,NA,0
"2014-03-04",22100,"GME00127786",7.3,0.7,0.7,2014,3,4,-3.15,0.15,-251.409641491174,60.45,NA,0
"2014-03-05",22101,"GME00127786",11.6,2.8,0,2014,3,5,-2.1,2.3,-253.509641491174,62.75,NA,0
"2014-03-06",22102,"GME00127786",13.5,-0.5,0,2014,3,6,-3.25892857142857,3.25,-256.768570062602,66,NA,0
"2014-03-07",22103,"GME00127786",14.9,-0.7,0,2014,3,7,-3.16570512820513,3.95,-259.934275190807,69.95,NA,0
"2014-03-08",22104,"GME00127786",18.2,0.7,0,2014,3,8,-3.15,5.6,-263.084275190807,75.55,NA,0
"2014-03-09",22105,"GME00127786",18.3,2.7,0,2014,3,9,-2.15,5.65,-265.234275190807,81.2,NA,0
"2014-03-10",22106,"GME00127786",17,1,0,2014,3,10,-3,5,-268.234275190807,86.2,NA,0
"2014-03-11",22107,"GME00127786",16.9,0.6,0,2014,3,11,-3.2,4.95,-271.434275190807,91.15,NA,0
"2014-03-12",22108,"GME00127786",18.3,0.2,0,2014,3,12,-3.4,5.65,-274.834275190807,96.8,NA,0
"2014-03-13",22109,"GME00127786",18.7,1,0,2014,3,13,-3,5.85,-277.834275190807,102.65,NA,0
"2014-03-14",22110,"GME00127786",19.9,2.1,0,2014,3,14,-2.45,6.45,-280.284275190807,109.1,NA,0
"2014-03-15",22111,"GME00127786",14.3,2.7,0,2014,3,15,-2.15,3.65,-282.434275190807,112.75,NA,0
"2014-03-16",22112,"GME00127786",18.6,5.6,0,2014,3,16,-0.700000000000001,5.8,-283.134275190807,118.55,NA,0
"2014-03-17",22113,"GME00127786",21.5,2.9,0,2014,3,17,-2.05,7.25,-285.184275190807,125.8,NA,0
"2014-03-18",22114,"GME00127786",22.2,3,0,2014,3,18,-2,7.6,-287.184275190807,133.4,NA,0
"2014-03-19",22115,"GME00127786",16.4,6.1,0,2014,3,19,-0.450000000000001,4.7,-287.634275190807,138.1,NA,0
"2014-03-20",22116,"GME00127786",22.2,3.1,0,2014,3,20,-1.95,7.6,-289.584275190807,145.7,NA,0
"2014-03-21",22117,"GME00127786",22.8,5.2,0,2014,3,21,-0.9,7.9,-290.484275190807,153.6,NA,0
"2014-03-22",22118,"GME00127786",13,5.9,11.3,2014,3,22,-0.549999999999999,3,-291.034275190807,156.6,NA,0
"2014-03-23",22119,"GME00127786",8.7,3.7,0.9,2014,3,23,-1.65,0.85,-292.684275190807,157.45,NA,0
"2014-03-24",22120,"GME00127786",8.2,1.1,0.5,2014,3,24,-2.95,0.6,-295.634275190807,158.05,NA,0
"2014-03-25",22121,"GME00127786",10,-0.3,0,2014,3,25,-3.35436893203883,1.5,-298.988644122846,159.55,NA,0
"2014-03-26",22122,"GME00127786",9.9,-1.1,0,2014,3,26,-3.005,1.45,-301.993644122846,161,NA,0
"2014-03-27",22123,"GME00127786",15.4,1.2,0,2014,3,27,-2.9,4.2,-304.893644122846,165.2,NA,0
"2014-03-28",22124,"GME00127786",18.6,0.8,0,2014,3,28,-3.1,5.8,-307.993644122846,171,87,1
"2014-03-29",22125,"GME00127786",20,2.6,0,2014,3,29,-2.2,6.5,-310.193644122846,177.5,NA,0
"2014-03-30",22126,"GME00127786",23,4.2,0,2014,3,30,-1.4,8,-311.593644122846,185.5,NA,0
"2014-03-31",22127,"GME00127786",21.6,5,0,2014,3,31,-1,7.3,-312.593644122846,192.8,NA,0
"2014-04-01",22128,"GME00127786",21.6,5.8,0,2014,4,1,-0.600000000000001,7.3,-313.193644122846,200.1,NA,0
"2014-04-02",22129,"GME00127786",23.6,6.6,0,2014,4,2,-0.200000000000001,8.3,-313.393644122846,208.4,NA,0
"2014-04-03",22130,"GME00127786",18.8,10.5,0,2014,4,3,0,7.65,-313.393644122846,216.05,NA,0
"2014-04-04",22131,"GME00127786",19.3,8.8,0,2014,4,4,0,7.05,-313.393644122846,223.1,NA,0
"2014-04-05",22132,"GME00127786",13.9,8.5,0.5,2014,4,5,0,4.2,-313.393644122846,227.3,NA,0
"2014-04-06",22133,"GME00127786",20.9,8.6,0,2014,4,6,0,7.75,-313.393644122846,235.05,NA,0
"2014-04-07",22134,"GME00127786",24.5,6.5,5.8,2014,4,7,-0.25,8.75,-313.643644122846,243.8,NA,0
"2014-04-08",22135,"GME00127786",17.2,10.3,1.9,2014,4,8,0,6.75,-313.643644122846,250.55,NA,0
"2014-04-09",22136,"GME00127786",17.3,5.5,0,2014,4,9,-0.75,5.15,-314.393644122846,255.7,NA,0
"2014-04-10",22137,"GME00127786",20.7,2.9,0,2014,4,10,-2.05,6.85,-316.443644122846,262.55,NA,0
"2014-04-11",22138,"GME00127786",23.2,6.5,0,2014,4,11,-0.25,8.1,-316.693644122846,270.65,NA,0
"2014-04-12",22139,"GME00127786",23,9.1,0,2014,4,12,0,9.05,-316.693644122846,279.7,NA,0
"2014-04-13",22140,"GME00127786",20.3,8.3,0,2014,4,13,0,7.3,-316.693644122846,287,NA,0
"2014-04-14",22141,"GME00127786",18.1,4.6,0,2014,4,14,-1.2,5.55,-317.893644122846,292.55,NA,0
"2014-04-15",22142,"GME00127786",13.6,2.5,0,2014,4,15,-2.25,3.3,-320.143644122846,295.85,NA,0
"2014-04-16",22143,"GME00127786",14.7,0.5,0,2014,4,16,-3.25,3.85,-323.393644122846,299.7,NA,0
"2014-04-17",22144,"GME00127786",18.6,3.8,0,2014,4,17,-1.6,5.8,-324.993644122846,305.5,NA,0
"2014-04-18",22145,"GME00127786",12.4,3.1,2.2,2014,4,18,-1.95,2.7,-326.943644122846,308.2,NA,0
"2014-04-19",22146,"GME00127786",8.5,2.5,0,2014,4,19,-2.25,0.75,-329.193644122846,308.95,NA,0
"2014-04-20",22147,"GME00127786",19.1,7.4,0.1,2014,4,20,0,6.25,-329.193644122846,315.2,NA,0
"2014-04-21",22148,"GME00127786",15.3,9.4,1.3,2014,4,21,0,5.35,-329.193644122846,320.55,NA,0
"2014-04-22",22149,"GME00127786",20.6,7.9,0,2014,4,22,0,7.25,-329.193644122846,327.8,NA,0
"2014-04-23",22150,"GME00127786",23.7,8.8,3.4,2014,4,23,0,9.25,-329.193644122846,337.05,NA,0
"2014-04-24",22151,"GME00127786",23.8,11.7,0,2014,4,24,0,10.75,-329.193644122846,347.8,NA,0
"2014-04-25",22152,"GME00127786",22.7,9.3,2.2,2014,4,25,0,9,-329.193644122846,356.8,NA,0
"2014-04-26",22153,"GME00127786",20.6,10.3,16.3,2014,4,26,0,8.45,-329.193644122846,365.25,NA,0
"2014-04-27",22154,"GME00127786",15.2,9.2,16.8,2014,4,27,0,5.2,-329.193644122846,370.45,NA,0
"2014-04-28",22155,"GME00127786",13,8.9,15.4,2014,4,28,0,3.95,-329.193644122846,374.4,NA,0
"2014-04-29",22156,"GME00127786",14.8,8.6,0,2014,4,29,0,4.7,-329.193644122846,379.1,NA,0
"2014-04-30",22157,"GME00127786",13.1,8.7,11.9,2014,4,30,0,3.9,-329.193644122846,383,NA,0
"2017-03-01",22646,"GME00127786",10.2,4.2,4.6,2017,3,1,-1.4,1.6,-227.641753863553,53.2,NA,0
"2017-03-02",22647,"GME00127786",11.5,0.2,0.5,2017,3,2,-3.4,2.25,-231.041753863553,55.45,NA,0
"2017-03-03",22648,"GME00127786",13.1,-0.2,0,2017,3,3,-3.4015037593985,3.05,-234.443257622952,58.5,NA,0
"2017-03-04",22649,"GME00127786",13.9,1.1,3.9,2017,3,4,-2.95,3.45,-237.393257622951,61.95,NA,0
"2017-03-05",22650,"GME00127786",12.8,3,6.3,2017,3,5,-2,2.9,-239.393257622951,64.85,NA,0
"2017-03-06",22651,"GME00127786",9.1,2,11.7,2017,3,6,-2.5,1.05,-241.893257622951,65.9,NA,0
"2017-03-07",22652,"GME00127786",9.5,3.3,0,2017,3,7,-1.85,1.25,-243.743257622952,67.15,NA,0
"2017-03-08",22653,"GME00127786",9.3,0.5,18,2017,3,8,-3.25,1.15,-246.993257622952,68.3,NA,0
"2017-03-09",22654,"GME00127786",11.8,7.3,9.4,2017,3,9,0,2.55,-246.993257622952,70.85,NA,0
"2017-03-10",22655,"GME00127786",14.7,1.7,0,2017,3,10,-2.65,3.85,-249.643257622951,74.7,NA,0
"2017-03-11",22656,"GME00127786",16.3,-0.6,0,2017,3,11,-3.21065088757396,4.65,-252.853908510525,79.35,NA,0
"2017-03-12",22657,"GME00127786",16.9,2.9,0,2017,3,12,-2.05,4.95,-254.903908510525,84.3,NA,0
"2017-03-13",22658,"GME00127786",15.8,1.4,0,2017,3,13,-2.8,4.4,-257.703908510525,88.7,NA,0
"2017-03-14",22659,"GME00127786",16.6,-1,0,2017,3,14,-3.02840909090909,4.8,-260.732317601435,93.5,NA,0
"2017-03-15",22660,"GME00127786",18,1.1,0,2017,3,15,-2.95,5.5,-263.682317601435,99,NA,0
"2017-03-16",22661,"GME00127786",20.6,1.4,0,2017,3,16,-2.8,6.8,-266.482317601435,105.8,NA,0
"2017-03-17",22662,"GME00127786",21,2.5,0.6,2017,3,17,-2.25,7,-268.732317601435,112.8,NA,0
"2017-03-18",22663,"GME00127786",11.3,8.2,14,2017,3,18,0,2.75,-268.732317601435,115.55,NA,0
"2017-03-19",22664,"GME00127786",15.8,9.6,0,2017,3,19,0,5.7,-268.732317601435,121.25,NA,0
"2017-03-20",22665,"GME00127786",15.3,9.9,0,2017,3,20,0,5.6,-268.732317601435,126.85,NA,0
"2017-03-21",22666,"GME00127786",15,5.4,3.2,2017,3,21,-0.799999999999999,4,-269.532317601435,130.85,NA,0
"2017-03-22",22667,"GME00127786",10.3,4,0.1,2017,3,22,-1.5,1.65,-271.032317601435,132.5,NA,0
"2017-03-23",22668,"GME00127786",18.5,6.4,0,2017,3,23,-0.299999999999999,5.75,-271.332317601435,138.25,NA,0
"2017-03-24",22669,"GME00127786",13.6,8.7,0,2017,3,24,0,4.15,-271.332317601435,142.4,NA,0
"2017-03-25",22670,"GME00127786",17.4,6.1,0,2017,3,25,-0.450000000000001,5.2,-271.782317601435,147.6,NA,0
"2017-03-26",22671,"GME00127786",15.9,3.4,0,2017,3,26,-1.8,4.45,-273.582317601435,152.05,NA,0
"2017-03-27",22672,"GME00127786",19.9,1.3,0,2017,3,27,-2.85,6.45,-276.432317601435,158.5,86,1
"2017-03-28",22673,"GME00127786",20.9,2.3,0,2017,3,28,-2.35,6.95,-278.782317601435,165.45,NA,0
"2017-03-29",22674,"GME00127786",20.6,4.4,0,2017,3,29,-1.3,6.8,-280.082317601435,172.25,NA,0
"2017-03-30",22675,"GME00127786",22.3,3.7,0,2017,3,30,-1.65,7.65,-281.732317601435,179.9,NA,0
"2017-03-31",22676,"GME00127786",22.7,6.3,0,2017,3,31,-0.35,7.85,-282.082317601435,187.75,NA,0
"2017-04-01",22677,"GME00127786",18.3,6.1,0.1,2017,4,1,-0.449999999999999,5.65,-282.532317601435,193.4,NA,0
"2017-04-02",22678,"GME00127786",16.8,8.4,0,2017,4,2,0,5.6,-282.532317601435,199,NA,0
"2017-04-03",22679,"GME00127786",19.3,7.3,0,2017,4,3,0,6.3,-282.532317601435,205.3,NA,0
"2017-04-04",22680,"GME00127786",18,6.8,0.6,2017,4,4,-0.100000000000001,5.5,-282.632317601435,210.8,NA,0
"2017-04-05",22681,"GME00127786",16.7,4.7,0,2017,4,5,-1.15,4.85,-283.782317601435,215.65,NA,0
"2017-04-06",22682,"GME00127786",15,2.7,0,2017,4,6,-2.15,4,-285.932317601435,219.65,NA,0
"2017-04-07",22683,"GME00127786",18.6,0.3,0,2017,4,7,-3.35,5.8,-289.282317601435,225.45,NA,0
"2017-04-08",22684,"GME00127786",22.1,2.3,0,2017,4,8,-2.35,7.55,-291.632317601435,233,NA,0
"2017-04-09",22685,"GME00127786",24.7,2.9,0,2017,4,9,-2.05,8.85,-293.682317601435,241.85,NA,0
"2017-04-10",22686,"GME00127786",24.7,5.5,0,2017,4,10,-0.75,8.85,-294.432317601435,250.7,NA,0
"2017-04-11",22687,"GME00127786",17.1,4.1,0,2017,4,11,-1.45,5.05,-295.882317601435,255.75,NA,0
"2017-04-12",22688,"GME00127786",20.7,1.2,0,2017,4,12,-2.9,6.85,-298.782317601435,262.6,NA,0
"2017-04-13",22689,"GME00127786",19.1,7.7,0,2017,4,13,0,6.4,-298.782317601435,269,NA,0
"2017-04-14",22690,"GME00127786",16.6,6.4,0,2017,4,14,-0.299999999999999,4.8,-299.082317601435,273.8,NA,0
"2017-04-15",22691,"GME00127786",14,5.7,3.8,2017,4,15,-0.649999999999999,3.5,-299.732317601435,277.3,NA,0
"2017-04-16",22692,"GME00127786",13.1,6.5,1.7,2017,4,16,-0.250000000000001,3.05,-299.982317601435,280.35,NA,0
"2017-04-17",22693,"GME00127786",12.5,3.5,5.4,2017,4,17,-1.75,2.75,-301.732317601435,283.1,NA,0
"2017-04-18",22694,"GME00127786",9.7,1.3,0,2017,4,18,-2.85,1.35,-304.582317601435,284.45,NA,0
"2017-04-19",22695,"GME00127786",7.7,-0.9,3.8,2017,4,19,-3.09709302325581,0.35,-307.67941062469,284.8,NA,0
"2017-04-20",22696,"GME00127786",10.4,-3.3,0,2017,4,20,-2.24744525547445,1.7,-309.926855880165,286.5,NA,0
"2017-04-21",22697,"GME00127786",16.5,-2.7,0,2017,4,21,-2.33984375,4.75,-312.266699630165,291.25,NA,0
"2017-04-22",22698,"GME00127786",16.3,-0.7,0,2017,4,22,-3.16441176470588,4.65,-315.431111394871,295.9,NA,0
"2017-04-23",22699,"GME00127786",15.2,1.8,0,2017,4,23,-2.6,4.1,-318.031111394871,300,NA,0
"2017-04-24",22700,"GME00127786",20.5,-0.6,0.2,2017,4,24,-3.2085308056872,6.75,-321.239642200558,306.75,NA,0
"2017-04-25",22701,"GME00127786",15.5,3.6,29.6,2017,4,25,-1.7,4.25,-322.939642200558,311,NA,0
"2017-04-26",22702,"GME00127786",7.8,0.4,5.4,2017,4,26,-3.3,0.4,-326.239642200558,311.4,NA,0
"2017-04-27",22703,"GME00127786",6.2,2.5,5.2,2017,4,27,-1.85,0,-328.089642200558,311.4,NA,0
"2017-04-28",22704,"GME00127786",11.5,2.7,0,2017,4,28,-2.15,2.25,-330.239642200558,313.65,NA,0
"2017-04-29",22705,"GME00127786",15.5,0.3,0,2017,4,29,-3.35,4.25,-333.589642200558,317.9,NA,0
"2017-04-30",22706,"GME00127786",19.9,1.9,0.1,2017,4,30,-2.55,6.45,-336.139642200558,324.35,NA,0
"2018-03-01",23011,"GME00127786",-0.7,-5.9,0.5,2018,3,1,0,0,-211.318442865618,41.95,NA,0
"2018-03-02",23012,"GME00127786",-0.6,-4.3,3.4,2018,3,2,0,0,-211.318442865618,41.95,NA,0
"2018-03-03",23013,"GME00127786",3.3,-2.9,1.7,2018,3,3,-0.878225806451613,0,-212.196668672069,41.95,NA,0
"2018-03-04",23014,"GME00127786",11.3,1,0.1,2018,3,4,-3,2.15,-215.196668672069,44.1,NA,0
"2018-03-05",23015,"GME00127786",14.1,0.7,0,2018,3,5,-3.15,3.55,-218.346668672069,47.65,NA,0
"2018-03-06",23016,"GME00127786",10.9,-0.7,0.9,2018,3,6,-3.17112068965517,1.95,-221.517789361724,49.6,NA,0
"2018-03-07",23017,"GME00127786",10.4,0,1.2,2018,3,7,-3.5,1.7,-225.017789361724,51.3,NA,0
"2018-03-08",23018,"GME00127786",14.1,1,0,2018,3,8,-3,3.55,-228.017789361724,54.85,NA,0
"2018-03-09",23019,"GME00127786",15.2,4.1,1.3,2018,3,9,-1.45,4.1,-229.467789361724,58.95,NA,0
"2018-03-10",23020,"GME00127786",10.7,6.7,7.6,2018,3,10,-0.149999999999999,1.85,-229.617789361724,60.8,NA,0
"2018-03-11",23021,"GME00127786",12.1,5.5,4.2,2018,3,11,-0.750000000000001,2.55,-230.367789361724,63.35,NA,0
"2018-03-12",23022,"GME00127786",13.8,3.3,1.2,2018,3,12,-1.85,3.4,-232.217789361724,66.75,NA,0
"2018-03-13",23023,"GME00127786",9.7,6.3,2,2018,3,13,-0.350000000000001,1.35,-232.567789361724,68.1,NA,0
"2018-03-14",23024,"GME00127786",13.6,3.9,0,2018,3,14,-1.55,3.3,-234.117789361724,71.4,NA,0
"2018-03-15",23025,"GME00127786",11.7,3.1,0.3,2018,3,15,-1.95,2.35,-236.067789361724,73.75,NA,0
"2018-03-16",23026,"GME00127786",14,1.3,0.2,2018,3,16,-2.85,3.5,-238.917789361724,77.25,NA,0
"2018-03-17",23027,"GME00127786",5.5,-0.4,5.7,2018,3,17,-2.5635593220339,0,-241.481348683758,77.25,NA,0
"2018-03-18",23028,"GME00127786",0.6,-2,0,2018,3,18,-0.0692307692307692,0,-241.550579452989,77.25,NA,0
"2018-03-19",23029,"GME00127786",2.3,-0.8,0.3,2018,3,19,-0.853225806451613,0,-242.403805259441,77.25,NA,0
"2018-03-20",23030,"GME00127786",3.9,-0.4,0,2018,3,20,-1.76860465116279,0,-244.172409910603,77.25,NA,0
"2018-03-21",23031,"GME00127786",6.3,-3.1,0,2018,3,21,-2.11117021276596,0,-246.283580123369,77.25,NA,0
"2018-03-22",23032,"GME00127786",7.5,-5.4,0.7,2018,3,22,-1.93023255813954,0.25,-248.213812681509,77.5,NA,0
"2018-03-23",23033,"GME00127786",10.5,-0.8,0,2018,3,23,-3.1283185840708,1.75,-251.34213126558,79.25,NA,0
"2018-03-24",23034,"GME00127786",13.7,-2.5,0,2018,3,24,-2.4429012345679,3.35,-253.785032500148,82.6,NA,0
"2018-03-25",23035,"GME00127786",15.5,-0.7,0,2018,3,25,-3.16512345679012,4.25,-256.950155956938,86.85,NA,0
"2018-03-26",23036,"GME00127786",13.1,0.7,1.4,2018,3,26,-3.15,3.05,-260.100155956938,89.9,NA,0
"2018-03-27",23037,"GME00127786",11.9,2.9,0.4,2018,3,27,-2.05,2.45,-262.150155956938,92.35,NA,0
"2018-03-28",23038,"GME00127786",12.1,6.4,11.1,2018,3,28,-0.3,2.55,-262.450155956938,94.9,NA,0
"2018-03-29",23039,"GME00127786",9.6,2.9,0.4,2018,3,29,-2.05,1.3,-264.500155956938,96.2,NA,0
"2018-03-30",23040,"GME00127786",14.3,1.9,5.9,2018,3,30,-2.55,3.65,-267.050155956938,99.85,NA,0
"2018-03-31",23041,"GME00127786",10.2,2.8,0.4,2018,3,31,-2.1,1.6,-269.150155956938,101.45,NA,0
"2018-04-01",23042,"GME00127786",9,0,1.5,2018,4,1,-3.5,1,-272.650155956938,102.45,NA,0
"2018-04-02",23043,"GME00127786",15.1,-0.3,0,2018,4,2,-3.35292207792208,4.05,-276.00307803486,106.5,NA,0
"2018-04-03",23044,"GME00127786",21.1,6.6,0,2018,4,3,-0.200000000000001,7.05,-276.20307803486,113.55,NA,0
"2018-04-04",23045,"GME00127786",21.6,6.5,6.2,2018,4,4,-0.25,7.3,-276.45307803486,120.85,NA,0
"2018-04-05",23046,"GME00127786",14.3,3.1,0.7,2018,4,5,-1.95,3.65,-278.40307803486,124.5,NA,0
"2018-04-06",23047,"GME00127786",17.9,-0.5,0,2018,4,6,-3.25679347826087,5.45,-281.659871513121,129.95,NA,0
"2018-04-07",23048,"GME00127786",23.5,5.9,0,2018,4,7,-0.549999999999999,8.25,-282.209871513121,138.2,NA,0
"2018-04-08",23049,"GME00127786",24.8,8.5,0,2018,4,8,0,9.65,-282.209871513121,147.85,NA,0
"2018-04-09",23050,"GME00127786",20.9,8.7,6.5,2018,4,9,0,7.8,-282.209871513121,155.65,NA,0
"2018-04-10",23051,"GME00127786",15.9,4.1,0,2018,4,10,-1.45,4.45,-283.659871513121,160.1,100,1
"2018-04-11",23052,"GME00127786",20,2.1,0,2018,4,11,-2.45,6.5,-286.109871513121,166.6,NA,0
"2018-04-12",23053,"GME00127786",20,6.7,0,2018,4,12,-0.149999999999999,6.5,-286.259871513121,173.1,NA,0
"2018-04-13",23054,"GME00127786",18,6.2,0,2018,4,13,-0.399999999999999,5.5,-286.659871513121,178.6,NA,0
"2018-04-14",23055,"GME00127786",20.9,4,0,2018,4,14,-1.5,6.95,-288.159871513121,185.55,NA,0
"2018-04-15",23056,"GME00127786",21,6.4,0.1,2018,4,15,-0.299999999999999,7,-288.459871513121,192.55,NA,0
"2018-04-16",23057,"GME00127786",19.9,10.4,0,2018,4,16,0,8.15,-288.459871513121,200.7,NA,0
"2018-04-17",23058,"GME00127786",23.1,6.2,0,2018,4,17,-0.399999999999999,8.05,-288.859871513121,208.75,NA,0
"2018-04-18",23059,"GME00127786",25.9,5.8,0,2018,4,18,-0.600000000000001,9.45,-289.459871513121,218.2,NA,0
"2018-04-19",23060,"GME00127786",27.7,7.3,0,2018,4,19,0,10.5,-289.459871513121,228.7,NA,0
"2018-04-20",23061,"GME00127786",28.2,7,0,2018,4,20,0,10.6,-289.459871513121,239.3,NA,0
"2018-04-21",23062,"GME00127786",28.9,7.8,0,2018,4,21,0,11.35,-289.459871513121,250.65,NA,0
"2018-04-22",23063,"GME00127786",28.5,8.7,0,2018,4,22,0,11.6,-289.459871513121,262.25,NA,0
